,AO3,AOA1,AOA3,AOA4,AOA6,AOA7,GBM1,GBM11,GBM15,GBM21,GBM24,GBM25,GBM28,GBM3,GBM31,GBM4,GBM5,GBM6,GBM9,GNN1,GS1,O1,O3,O4,O5,sGBM3
NNMT,-3.1114167823805,-2.68478817176965,-3.78718759116855,-2.94280350380418,-2.11865873994381,-2.07264931731486,-2.90142440210199,-2.46656855599798,-2.74822958183293,0.799729142546959,-1.17157266875969,-1.2688906597707,0.30345636374948,1.42888908232871,0.674749908831447,0.747579314569152,0.77811888351492,-1.53286254116129,1.9828475815381,-5.64090360892812,1.29355702257423,-3.61025077422866,-2.70891451798474,-4.5948178848844,-3.1853160064691,-1.52415599719401
TBC1D7,2.3685832176195,1.28221182823035,2.69081240883145,2.27119649619582,1.81134126005619,1.58935068268514,2.01357559789801,0.261431444002015,1.05877041816707,-0.274270857453041,2.12542733124031,1.0711093402293,0.87745636374948,-0.0501109176712854,0.616749908831447,0.0805793145691518,0.80211888351492,1.60613745883871,0.672847581538097,2.33209639107188,0.881557022574225,2.72774922577134,2.59108548201526,2.5501821151156,1.4576839935309,1.16684400280599
MRC2,-1.0884167823805,0.265211828230354,-0.334187591168553,-0.00880350380418332,0.280341260056186,0.0713506826851428,1.11857559789802,1.17043144400202,-0.0542295818329308,1.31472914254696,0.495427331240307,0.914109340229303,1.00845636374948,2.07688908232871,1.08174990883145,1.77057931456915,1.56811888351492,-0.401862541161289,1.8388475815381,0.838096391071884,0.438557022574225,-0.635250774228662,-0.450914517984739,-1.2768178848844,-0.7523160064691,1.76084400280599
ABCA5,-1.8774167823805,-0.653788171769646,-2.00618759116855,0.791196496195817,-2.23665873994381,-2.23964931731486,-0.0224244021019848,-0.000568555997984832,-0.387229581832931,1.61972914254696,0.193427331240307,-2.4318906597707,0.34545636374948,2.71988908232871,-0.0822500911685531,2.31257931456915,-0.46488111648508,2.41313745883871,0.543847581538097,-1.55890360892812,0.572557022574225,-2.45125077422866,-1.16191451798474,-1.4468178848844,-1.3533160064691,1.21684400280599
TCF7L1,2.1855832176195,2.76021182823035,1.73781240883145,-1.40280350380418,0.749341260056186,0.0483506826851428,0.579575597898015,-0.462568555997985,-1.02522958183293,-1.03727085745304,-0.0175726687596933,-0.385890659770696,0.48145636374948,-0.576110917671285,-0.299250091168553,-0.776420685430848,-0.77888111648508,-1.10486254116129,-0.349152418461903,1.83009639107188,-0.998442977425775,1.24874922577134,-0.0649145179847387,0.4971821151156,0.6016839935309,-0.418155997194009
CD58,-1.7024167823805,-1.91578817176965,-1.75518759116855,-0.995803503804183,-1.05865873994381,-1.60664931731486,-1.04242440210198,-0.736568555997985,-0.790229581832931,0.000729142546958661,-0.909572668759693,-0.379890659770696,-0.17254363625052,-1.00511091767129,-0.299250091168553,-0.618420685430848,-0.26188111648508,-0.90286254116129,0.389847581538097,-1.27390360892812,-1.36944297742577,-1.41125077422866,-1.13991451798474,-2.5998178848844,-1.7633160064691,0.203844002805991
MST1,1.0285832176195,0.526211828230354,-0.150187591168553,-1.93980350380418,-0.998658739943814,-0.798649317314857,-0.902424402101985,-1.79456855599798,-2.08322958183293,-1.55827085745304,-1.68957266875969,-1.2538906597707,-1.41454363625052,-1.72311091767129,-1.77725009116855,-1.80842068543085,-0.90588111648508,-1.62586254116129,-1.9161524184619,0.567096391071884,-2.58944297742578,0.463749225771338,-1.75091451798474,0.6251821151156,-1.2873160064691,-0.95615599719401
DECR2,0.358583217619499,0.962211828230354,-0.0541875911685531,-1.71280350380418,-0.261658739943814,0.934350682685143,-0.851424402101985,-1.01156855599799,-1.79922958183293,-1.03427085745304,-0.469572668759693,-1.2278906597707,-1.17454363625052,-0.932110917671285,-0.897250091168553,-1.05742068543085,-1.20988111648508,-2.16786254116129,-1.2511524184619,0.703096391071884,-1.55644297742577,0.152749225771338,-1.29291451798474,0.8471821151156,-0.7653160064691,-0.420155997194009
AA131320,5.0115832176195,4.37521182823035,3.85281240883145,1.39019649619582,3.30234126005619,4.19835068268514,2.94557559789801,2.65043144400202,1.85777041816707,1.60172914254696,3.53242733124031,1.1751093402293,2.04245636374948,2.12788908232871,2.05474990883145,0.734579314569152,1.96911888351492,1.27513745883871,1.5878475815381,4.78509639107188,1.58255702257423,4.29674922577134,2.03308548201526,5.2741821151156,2.5046839935309,2.84884400280599
LOC57228,1.8225832176195,1.93821182823035,0.556812408831447,-1.03080350380418,1.33334126005619,3.35935068268514,1.51457559789802,-0.229568555997985,0.150770418167069,-0.576270857453041,0.669427331240307,0.746109340229304,0.11345636374948,-0.221110917671285,0.0687499088314469,-0.884420685430848,0.691118883514921,0.69713745883871,-0.237152418461903,1.84209639107188,-0.0874429774257748,2.29074922577134,2.30608548201526,2.7281821151156,1.9796839935309,-0.486155997194009
MST150,-0.742416782380501,-1.81678817176965,-0.824187591168553,-0.0668035038041833,-0.483658739943814,-0.749649317314857,0.280575597898015,0.928431444002015,-0.377229581832931,1.07972914254696,0.268427331240307,2.4751093402293,0.43345636374948,1.81688908232871,0.673749908831447,2.23357931456915,1.04611888351492,-0.0918625411612895,1.3618475815381,-1.10490360892812,0.388557022574225,-1.20725077422866,-0.265914517984739,-1.5638178848844,-0.4293160064691,1.24084400280599
PEG3,1.8075832176195,0.416211828230354,0.379812408831447,0.597196496195817,0.593341260056186,1.28435068268514,-0.0394244021019847,0.229431444002015,-0.453229581832931,-1.56227085745304,-0.182572668759693,0.597109340229304,-1.51354363625052,-1.71211091767129,-0.731250091168553,-1.73742068543085,-0.62088111648508,-0.0898625411612895,-1.2871524184619,1.37009639107188,-0.0504429774257749,0.477749225771338,1.88208548201526,1.5341821151156,-0.2943160064691,-0.99415599719401
TMEM49,-2.5214167823805,-0.932788171769646,-2.36218759116855,-2.36780350380418,-1.59565873994381,-2.99064931731486,-3.22542440210198,-0.365568555997985,-1.17022958183293,-0.296270857453041,-1.22457266875969,-0.744890659770696,-0.36954363625052,-0.494110917671285,-1.46525009116855,-0.335420685430848,0.0221188835149205,-1.62586254116129,-1.4581524184619,-3.92990360892812,-0.914442977425775,-3.32125077422866,-4.19691451798474,-2.2458178848844,-1.5583160064691,1.26084400280599
FABP3,0.731583217619499,1.07221182823035,1.71981240883145,1.66719649619582,0.620341260056186,2.46335068268514,0.754575597898015,0.222431444002015,0.345770418167069,-0.218270857453041,0.160427331240307,0.726109340229304,-1.02254363625052,-0.480110917671285,-0.362250091168553,-0.0884206854308482,0.126118883514921,0.101137458838711,0.518847581538097,0.355096391071884,1.56755702257423,1.22574922577134,2.40308548201526,0.4731821151156,1.6146839935309,0.0488440028059907
SLC16A3,-2.9864167823805,-0.230788171769646,-2.78618759116855,-2.46880350380418,-2.34365873994381,-2.73764931731486,-3.62942440210198,-1.32756855599798,-1.67022958183293,-1.36727085745304,-1.48957266875969,-1.2988906597707,-1.74354363625052,-0.0831109176712854,-2.20625009116855,-0.519420685430848,-1.31788111648508,-2.83186254116129,-0.670152418461903,-3.19090360892812,-2.19844297742577,-3.07125077422866,-3.17491451798474,-4.0998178848844,-2.7053160064691,-1.88415599719401
SERPINH1,-2.4344167823805,-0.771788171769646,-2.85018759116855,-2.95180350380418,-2.46865873994381,-2.06364931731486,-2.79042440210198,-0.417568555997985,-3.00222958183293,-0.420270857453041,-1.91757266875969,-0.811890659770697,-1.20654363625052,-0.354110917671285,-0.967250091168553,-0.645420685430848,-1.45288111648508,-2.06486254116129,-1.2591524184619,-3.34090360892812,-1.78044297742577,-2.63125077422866,-3.20691451798474,-2.6308178848844,-2.8153160064691,-0.684155997194009
ADM,-2.0494167823805,-1.52578817176965,-4.07018759116855,-2.80480350380418,-1.04765873994381,-2.86264931731486,-2.60642440210199,0.00143144400201517,-2.01922958183293,-0.0772708574530414,-1.07957266875969,2.3061093402293,1.22845636374948,0.938889082328715,0.0257499088314468,1.05457931456915,-0.00288111648507949,-0.86786254116129,0.145847581538097,-3.65690360892812,0.830557022574225,-3.85425077422866,-1.94591451798474,-3.3628178848844,-1.1903160064691,-0.389155997194009
NMNAT2,2.1285832176195,0.332211828230354,1.75181240883145,1.69419649619582,1.02134126005619,1.40535068268514,1.36057559789802,0.805431444002015,0.625770418167069,-0.446270857453041,1.31442733124031,0.761109340229303,0.96745636374948,-0.175110917671285,0.358749908831447,-0.869420685430848,0.35011888351492,1.68613745883871,0.017847581538097,3.10609639107188,1.70155702257422,1.77374922577134,2.55608548201526,3.2861821151156,1.5476839935309,0.175844002805991
GABBR1,4.6185832176195,2.33721182823035,3.55381240883145,2.66519649619582,2.49434126005619,3.34235068268514,5.02857559789801,1.44243144400202,1.89177041816707,0.750729142546959,2.32042733124031,1.0641093402293,1.56745636374948,1.16788908232871,2.12374990883145,0.234579314569152,1.00111888351492,2.48213745883871,0.123847581538097,5.37109639107188,2.22655702257423,3.72174922577134,3.81908548201526,5.4051821151156,2.4296839935309,2.49684400280599
VAMP2,3.4555832176195,2.34721182823035,3.12581240883145,3.31119649619582,2.66334126005619,3.41235068268514,3.26057559789801,1.04243144400202,2.22877041816707,0.305729142546959,1.87042733124031,2.8431093402293,1.10645636374948,0.379889082328715,2.06474990883145,0.965579314569152,1.38311888351492,3.34713745883871,0.855847581538097,3.48009639107188,2.51255702257422,3.50874922577134,4.28908548201526,3.7301821151156,3.2186839935309,2.19684400280599
CSPG2,2.4628332176195,2.48696182823035,2.39731240883145,0.123946496195817,3.26459126005619,3.07335068268514,1.92257559789802,1.12943144400202,0.94227041816707,0.373729142546959,1.37042733124031,-0.313390659770696,1.51070636374948,1.91713908232871,0.935499908831447,2.36357931456915,1.47636888351492,0.90063745883871,1.2875975815381,3.89284639107188,0.590307022574225,2.36974922577134,0.505835482015261,2.8991821151156,1.8346839935309,1.07234400280599
WASF1,2.7215832176195,2.35121182823035,2.16781240883145,1.90719649619582,1.70734126005619,1.98735068268514,1.88757559789802,0.684431444002015,1.24777041816707,-1.02627085745304,1.62142733124031,1.3531093402293,0.33745636374948,-1.02811091767129,0.301749908831447,-0.374420685430848,0.49511888351492,1.90313745883871,-0.648152418461903,1.96509639107188,1.32155702257423,2.81274922577134,3.04708548201526,3.7021821151156,2.3716839935309,2.59784400280599
CBX6,1.7435832176195,0.986211828230354,1.40581240883145,1.01719649619582,1.53534126005619,0.924350682685143,1.25557559789802,0.324431444002015,0.579770418167069,-0.0352708574530414,0.282427331240307,0.217109340229304,-0.88254363625052,-0.0541109176712854,0.562749908831447,-0.331420685430848,-0.15388111648508,1.10013745883871,0.602847581538097,1.50009639107188,0.327557022574225,1.60574922577134,2.70308548201526,3.0291821151156,1.1326839935309,1.58984400280599
RAB27B,-0.259416782380501,0.025711828230354,-0.114187591168553,0.200696496195817,0.124841260056186,-0.474149317314857,-1.28442440210198,-1.89356855599798,-1.80472958183293,-2.57877085745304,-2.41357266875969,-1.8433906597707,-1.67304363625052,0.311889082328715,-2.26725009116855,-1.57092068543085,-1.66638111648508,-0.101362541161289,-2.5336524184619,1.20259639107188,-0.789942977425775,0.238249225771338,1.26058548201526,-0.0918178848844001,-0.0203160064690996,-1.62065599719401
COL3A1,0.291583217619499,1.61871182823035,0.256312408831447,3.91519649619582,0.278341260056186,0.573850682685143,2.13907559789802,4.15293144400202,3.26827041816707,3.88822914254696,3.18942733124031,0.668109340229303,4.61345636374948,5.13488908232871,3.01224990883145,5.43757931456915,1.33061888351492,5.18563745883871,2.2383475815381,1.57909639107188,3.74155702257423,-0.848250774228662,2.16108548201526,1.6411821151156,1.4611839935309,3.90334400280599
KIAA1644,0.365583217619499,-0.537788171769646,0.601812408831447,0.820196496195817,0.119341260056186,-0.690649317314857,-0.0224244021019848,-1.84056855599798,-1.12822958183293,-2.55127085745304,-1.66657266875969,-0.284890659770696,-3.19854363625052,-3.42811091767129,0.0137499088314468,-2.61942068543085,-2.10688111648508,0.628137458838711,-1.8171524184619,-0.291903608928116,-0.803442977425775,1.39074922577134,2.04708548201526,-0.2758178848844,0.2926839935309,-1.81315599719401
NLGN1,2.2445832176195,2.16321182823035,2.45981240883145,0.111196496195817,1.70334126005619,1.21235068268514,0.385575597898015,1.39543144400202,-0.392229581832931,0.135729142546959,1.96542733124031,-1.8938906597707,0.91845636374948,-0.324110917671285,-0.398250091168553,-0.778420685430848,0.00611888351492051,0.439137458838711,0.194847581538097,2.69609639107188,0.0115570225742252,1.82574922577134,0.961085482015261,3.3991821151156,0.6036839935309,1.78084400280599
C16orf5,2.6295832176195,1.62721182823035,1.79781240883145,1.53119649619582,1.24734126005619,-0.753649317314857,2.12057559789802,0.345431444002015,1.00577041816707,0.268729142546959,-0.200572668759693,1.6781093402293,0.56345636374948,-0.788110917671285,0.610749908831447,-2.37442068543085,-0.10088111648508,2.44213745883871,-0.493152418461903,1.49509639107188,0.631557022574225,1.98274922577134,2.63208548201526,3.1821821151156,1.3986839935309,0.486844002805991
LOC400451,-1.0704167823805,-0.036788171769646,-0.222187591168553,-0.325803503804183,-0.659658739943814,-0.194649317314857,-0.942424402101985,-1.80956855599798,-0.391229581832931,-1.49327085745304,-2.39357266875969,-0.689890659770696,-1.92854363625052,-2.43711091767129,-0.890250091168553,-1.17642068543085,-1.34588111648508,-0.753862541161289,-1.9061524184619,-0.328903608928116,-1.34644297742577,0.574749225771338,-0.0559145179847387,0.7931821151156,-0.8393160064691,-1.16415599719401
AEBP1,-1.6314167823805,-2.04728817176965,-2.79018759116855,-0.280803503804183,1.53834126005619,-1.85764931731486,1.71507559789802,0.204931444002015,-0.601229581832931,0.320229142546959,1.07192733124031,0.530609340229304,1.75295636374948,0.910389082328715,1.03574990883145,2.06857931456915,2.78361888351492,0.40013745883871,3.4673475815381,0.0370963910718841,1.62655702257423,-0.376750774228662,0.354085482015261,-1.3788178848844,-0.9203160064691,1.73284400280599
COL1A2,-2.6414167823805,-2.13978817176965,-3.13018759116855,-0.110803503804183,-2.94365873994381,-2.71764931731486,-1.26342440210198,-0.910568555997985,-1.01922958183293,0.328729142546959,-1.39557266875969,-1.8888906597707,-0.11254363625052,1.55188908232871,-0.888250091168553,2.30657931456915,-1.31488111648508,1.54713745883871,1.9548475815381,-2.43390360892812,-0.527442977425775,-3.06925077422866,-1.89791451798474,-2.5148178848844,-2.0553160064691,-0.177155997194009
COL6A2,-2.6934167823805,-2.56478817176965,-3.10918759116855,-1.13680350380418,-3.39565873994381,-3.34764931731486,-2.72842440210199,-0.750568555997985,-1.64122958183293,-0.483270857453041,-2.21557266875969,-0.872890659770696,-0.74954363625052,2.35288908232871,-0.482250091168553,0.472579314569152,-0.51288111648508,-0.630862541161289,-2.1211524184619,-3.16390360892812,0.0245570225742252,-3.61225077422866,-2.65091451798474,-2.9158178848844,-2.5223160064691,-0.223155997194009
HEY1,3.9940832176195,3.57071182823035,2.00981240883145,-0.379303503804183,1.65684126005619,0.672850682685143,0.243575597898015,1.52443144400202,-0.360229581832931,1.03772914254696,1.47192733124031,0.614609340229304,1.19945636374948,0.158389082328715,0.939249908831447,-0.459420685430848,-0.82288111648508,0.0511374588387105,-1.1281524184619,2.85809639107188,-0.242442977425775,3.32774922577134,0.804085482015261,4.0746821151156,1.1361839935309,1.17384400280599
HSPG2,-1.2064167823805,0.465211828230354,-1.82918759116855,-1.15380350380418,-1.40665873994381,-2.41964931731486,-0.984424402101985,1.10543144400202,-1.87322958183293,0.254729142546959,-0.506572668759693,-0.165890659770696,0.40045636374948,0.243889082328715,0.745749908831447,-0.0324206854308481,-0.0648811164850795,-1.00286254116129,-0.048152418461903,-1.77390360892812,-0.656442977425775,-1.81325077422866,-2.85591451798474,-1.0298178848844,-1.6733160064691,0.449844002805991
RPS19BP1,-1.5504167823805,-0.093788171769646,1.57081240883145,1.55019649619582,1.60834126005619,1.87735068268514,1.18657559789802,1.37743144400202,2.39077041816707,1.96972914254696,1.82642733124031,-0.651890659770696,1.86445636374948,2.25688908232871,0.650749908831447,1.63057931456915,2.72211888351492,1.13113745883871,2.9228475815381,2.41709639107188,0.511557022574225,-0.484250774228662,-0.191914517984739,-1.8898178848844,0.7616839935309,0.72884400280599
SUV39H1,-0.244416782380501,0.451211828230354,-0.810187591168553,-0.415803503804183,0.0553412600561863,-0.0936493173148573,0.760575597898015,0.973431444002015,-0.553229581832931,1.16672914254696,0.130427331240307,0.415109340229304,0.80945636374948,1.31888908232871,0.366749908831447,1.21557931456915,1.07711888351492,-0.731862541161289,1.5848475815381,0.710096391071884,0.120557022574225,-0.311250774228662,-1.68491451798474,-0.6508178848844,-0.9623160064691,0.84284400280599
RFXAP,2.3475832176195,1.83421182823035,2.06581240883145,1.98319649619582,2.06434126005619,2.68135068268514,1.90857559789802,0.766431444002015,0.71977041816707,-0.444270857453041,0.156427331240307,2.5821093402293,1.25745636374948,-0.251110917671285,1.07074990883145,-1.14542068543085,-0.0358811164850795,3.23613745883871,0.380847581538097,1.82809639107188,1.71555702257423,2.87074922577134,4.05508548201526,2.7421821151156,2.2026839935309,1.21584400280599
TNC,-1.3259167823805,-0.827788171769646,-0.723187591168553,-1.61180350380418,-0.950658739943814,-1.52064931731486,0.627575597898015,1.41993144400202,-1.00922958183293,1.79672914254696,0.177927331240307,-1.4023906597707,0.60845636374948,1.28538908232871,0.415249908831447,2.45757931456915,2.19761888351492,-1.67086254116129,1.8173475815381,0.563096391071884,0.746057022574225,-0.812750774228662,-2.03241451798474,-1.1768178848844,-1.2158160064691,-1.97715599719401
DKFZp313A2432,0.585583217619499,1.32421182823035,-0.377187591168553,-0.128803503804183,0.449341260056186,-0.325649317314857,0.302575597898015,-0.428568555997985,-0.156229581832931,-1.02627085745304,-0.467572668759693,-0.845890659770697,-1.26954363625052,-1.81811091767129,-0.606250091168553,-1.13342068543085,-0.97488111648508,0.325137458838711,-1.2731524184619,0.0600963910718841,-1.73644297742577,0.546749225771338,0.895085482015261,-0.1128178848844,0.3246839935309,-0.192155997194009
STC1,-1.8484167823805,-1.04578817176965,-2.19118759116855,-3.08080350380418,-2.49765873994381,-2.73164931731486,-2.23642440210199,-0.592568555997985,-2.39022958183293,-0.837270857453041,-1.58157266875969,-0.831890659770697,-1.20054363625052,0.0918890823287146,-1.24525009116855,0.303579314569152,-1.67488111648508,-2.66586254116129,-1.8581524184619,-3.44090360892812,-0.268442977425775,-2.34225077422866,-2.84291451798474,-2.7178178848844,-2.4273160064691,-0.324155997194009
PDXP,0.290583217619499,0.840211828230354,0.768812408831447,1.18619649619582,0.332341260056186,1.71235068268514,0.554575597898015,-0.616568555997985,-0.155229581832931,-1.48627085745304,-0.126572668759693,-0.0888906597706965,-1.19354363625052,-2.36011091767129,0.163749908831447,-1.83042068543085,-1.90688111648508,0.85013745883871,-1.3671524184619,1.23309639107188,0.170557022574225,1.47974922577134,2.10108548201526,1.3811821151156,0.7486839935309,-0.80915599719401
MOAP1,2.1575832176195,1.67421182823035,1.73381240883145,1.99619649619582,1.70834126005619,2.82135068268514,2.23257559789802,0.0824314440020151,1.38477041816707,-0.201270857453041,0.766427331240307,2.3711093402293,-0.76854363625052,-0.586110917671285,1.11274990883145,-0.432420685430848,0.165118883514921,2.32313745883871,-0.113152418461903,2.44809639107188,1.42855702257423,2.62074922577134,3.05008548201526,2.5051821151156,1.9686839935309,1.34584400280599
MAPKBP1,1.6305832176195,1.67921182823035,1.84781240883145,2.25919649619582,1.46134126005619,2.89035068268514,2.64857559789802,0.723431444002015,1.35477041816707,0.0917291425469586,1.01042733124031,1.7271093402293,0.18645636374948,-0.860110917671285,1.28274990883145,-0.234420685430848,0.45411888351492,2.36513745883871,0.019847581538097,2.01909639107188,1.06955702257423,2.50274922577134,3.15408548201526,2.0231821151156,2.2226839935309,0.631844002805991
ID4,3.2295832176195,1.58621182823035,3.04481240883145,1.46419649619582,4.08534126005619,5.29335068268514,3.23857559789802,2.27743144400202,1.97677041816707,2.09072914254696,2.08442733124031,1.3961093402293,3.90245636374948,1.84688908232871,2.51174990883145,1.10757931456915,2.21711888351492,2.06513745883871,1.0828475815381,5.90709639107188,1.40055702257423,3.54474922577134,2.41808548201526,4.7351821151156,3.2576839935309,0.98584400280599
CACNB3,0.178583217619499,0.560211828230354,0.544812408831447,0.785196496195817,-0.0646587399438137,0.805350682685143,0.658575597898015,-0.336568555997985,-0.907229581832931,-1.35227085745304,-0.587572668759693,-0.908890659770696,-0.65954363625052,-1.58511091767129,-0.475250091168553,-1.72942068543085,-0.62488111648508,0.182137458838711,-1.2251524184619,0.790096391071884,-0.0304429774257748,1.16508255910467,1.35908548201526,-0.4618178848844,0.5776839935309,-0.500155997194009
SERPING1,1.1125832176195,0.943211828230354,1.23581240883145,2.84819649619582,1.69434126005619,1.17335068268514,3.23257559789802,2.33243144400202,3.04677041816707,2.58972914254696,2.27642733124031,3.0361093402293,4.71845636374948,3.53688908232871,3.10674990883145,4.11357931456915,3.57911888351492,2.79313745883871,5.3478475815381,0.986096391071884,3.56855702257423,0.849749225771337,2.12208548201526,0.3811821151156,2.0936839935309,3.65784400280599
RND3,0.273583217619499,-1.10178817176965,-1.37968759116855,-0.693303503804183,-1.00815873994381,-2.20014931731486,-1.21042440210198,-0.258068555997985,-1.99222958183293,-0.747270857453041,-1.22757266875969,-0.391890659770696,-0.27854363625052,0.218389082328715,-0.679250091168553,0.972579314569152,-0.14638111648508,-2.09986254116129,0.576347581538097,0.892596391071884,-0.0594429774257749,-0.742250774228662,-0.903414517984739,-1.3423178848844,-1.7953160064691,0.88384400280599
HMOX1,0.036583217619499,0.207211828230354,0.833812408831447,1.42319649619582,0.872341260056186,-0.575649317314857,0.239575597898015,1.71343144400202,2.44477041816707,3.01672914254696,3.80642733124031,2.0321093402293,1.53645636374948,3.97488908232871,1.25174990883145,4.38357931456915,2.00511888351492,1.86513745883871,3.2798475815381,1.02709639107188,0.947557022574225,-0.486250774228662,0.0200854820152613,0.0911821151156,2.4426839935309,3.40584400280599
MTHFD2,-0.312916782380501,0.597211828230354,-0.875687591168553,-2.82480350380418,0.749341260056186,0.621850682685143,0.278075597898015,-1.77206855599798,-2.29372958183293,-1.58427085745304,-1.16457266875969,-2.5198906597707,-1.04804363625052,-1.90261091767129,-2.81925009116855,-0.658920685430848,-2.30938111648508,-2.43086254116129,-1.6166524184619,-0.506403608928116,-2.40544297742577,0.349249225771338,-1.96441451798474,-1.1813178848844,-0.6058160064691,-0.95765599719401
R70506,0.034583217619499,1.66521182823035,-0.552187591168553,-0.167803503804183,0.362341260056186,-2.46764931731486,0.236575597898015,0.803431444002015,0.372770418167069,0.743729142546959,1.46442733124031,1.6341093402293,0.96545636374948,0.871889082328715,-0.253250091168553,0.595579314569152,1.06411888351492,0.130137458838711,1.6928475815381,-0.865903608928116,0.185557022574225,-0.589250774228662,-1.19091451798474,-1.1598178848844,-0.1673160064691,0.531844002805991
APOC2,-1.6044167823805,-0.768788171769646,0.622812408831447,1.61619649619582,0.835341260056186,1.12935068268514,-0.343424402101985,2.13043144400202,2.64277041816707,1.97472914254696,1.12542733124031,0.270109340229304,1.24045636374948,1.31488908232871,-0.573250091168553,-0.371420685430848,0.36311888351492,0.0271374588387105,1.5388475815381,-0.564903608928116,0.684557022574225,-1.27725077422866,-0.0829145179847387,-3.0008178848844,-0.1823160064691,0.554844002805991
ANXA1,-2.4174167823805,-1.88078817176965,-2.01118759116855,-1.33080350380418,-1.29665873994381,-3.17564931731486,-2.27242440210199,-0.797568555997985,-0.625229581832931,0.620729142546959,-0.221572668759693,-0.581890659770697,1.68545636374948,0.438889082328715,-0.317250091168553,0.895579314569152,1.21011888351492,-0.602862541161289,1.1828475815381,-2.93190360892812,0.413557022574225,-2.87225077422866,-1.61991451798474,-1.5528178848844,-1.9833160064691,-1.69615599719401
AA489629,1.0845832176195,0.221211828230354,0.333812408831447,-0.262803503804183,0.462341260056186,0.634350682685143,0.520575597898015,1.75343144400202,0.349770418167069,2.01072914254696,0.545427331240307,1.5101093402293,1.26545636374948,3.69088908232871,1.78474990883145,3.56657931456915,3.72311888351492,-0.641862541161289,3.3608475815381,0.989096391071884,2.31155702257423,0.564749225771338,0.0790854820152613,1.2521821151156,-0.1803160064691,0.103844002805991
H86813,-1.5444167823805,-0.863788171769646,-1.80618759116855,-1.09180350380418,-1.10965873994381,-3.45264931731486,-1.51342440210198,-0.457568555997985,-0.572229581832931,-0.169270857453041,0.105427331240307,0.798109340229304,-0.22854363625052,-0.437110917671285,-0.641250091168553,-0.964420685430848,0.0331188835149205,-2.05586254116129,0.558847581538097,-2.34990360892812,-1.49744297742577,-2.08825077422866,-1.87491451798474,-2.3858178848844,-1.3583160064691,-0.92115599719401
SCAMP5,3.8665832176195,3.23421182823035,3.86181240883145,3.86019649619582,3.36234126005619,3.97335068268514,3.78857559789801,2.14543144400202,2.53177041816707,0.759729142546959,2.92442733124031,3.1451093402293,1.24845636374948,0.455889082328715,2.01874990883145,-0.217420685430848,1.56311888351492,4.02713745883871,1.0878475815381,4.28109639107188,2.78755702257423,4.05874922577134,4.39408548201526,4.5051821151156,3.2106839935309,2.22184400280599
RPS3A,0.094583217619499,0.666211828230354,-1.23918759116855,0.561196496195817,-1.13865873994381,-2.74564931731486,0.294575597898015,0.970431444002015,-0.0982295818329308,1.11872914254696,-0.0925726687596933,-0.499890659770696,0.87045636374948,1.15688908232871,1.18974990883145,1.56457931456915,0.62611888351492,0.531137458838711,1.1238475815381,-0.615903608928116,1.32455702257423,-1.36325077422866,-0.686914517984739,1.6391821151156,-0.2373160064691,0.87484400280599
PLAU,-0.9694167823805,-0.931788171769646,-1.47768759116855,-1.28330350380418,-1.81065873994381,-0.886649317314857,-1.71392440210198,0.652431444002015,-0.438229581832931,1.32572914254696,-1.37707266875969,-1.4933906597707,-0.85854363625052,0.508389082328714,-0.782250091168553,0.638579314569152,0.79561888351492,-1.00486254116129,-0.287652418461903,-0.780403608928116,-0.145942977425775,-1.64725077422866,-1.98691451798474,-1.0378178848844,-1.2853160064691,0.92634400280599
R61377,-0.370416782380501,-0.00678817176964608,0.111812408831447,0.770196496195817,0.0443412600561863,-0.109649317314857,0.226575597898015,-2.16956855599798,-0.227229581832931,-1.91027085745304,-1.07657266875969,-0.615890659770696,-2.85954363625052,-2.07911091767129,-0.886250091168553,-1.90542068543085,-0.77388111648508,0.37713745883871,-1.7151524184619,-2.00990360892812,-0.113442977425775,0.984749225771337,1.81008548201526,-0.5898178848844,0.4096839935309,-2.22715599719401
NEFH,0.127583217619499,0.746211828230354,0.0628124088314469,0.381196496195817,0.164341260056186,1.38635068268514,0.329575597898015,-1.00656855599798,-0.216229581832931,-0.961270857453041,-0.940572668759693,0.0981093402293036,-1.25254363625052,-0.940110917671285,-0.969250091168553,-1.32942068543085,-0.90288111648508,0.324137458838711,-1.6121524184619,0.484096391071884,0.413557022574225,1.32474922577134,0.709085482015261,0.3691821151156,0.0556839935309004,-0.98515599719401
STMN1,0.147583217619499,0.958211828230354,0.355812408831447,0.326196496195817,-0.156658739943814,-0.394649317314857,-0.361424402101985,-0.327568555997985,-0.0322295818329308,-1.26227085745304,0.368427331240307,-1.0568906597707,-1.52254363625052,-2.83011091767129,-0.628250091168553,-2.96242068543085,-1.52188111648508,0.314137458838711,-1.6011524184619,-0.0219036089281159,-0.985442977425775,0.323749225771338,1.11408548201526,-0.3238178848844,0.1376839935309,-0.93215599719401
FBXL16,2.9025832176195,2.02821182823035,2.55181240883145,3.02419649619582,2.37234126005619,3.02935068268514,2.87757559789801,0.537431444002015,1.59177041816707,-0.341270857453041,1.48342733124031,1.6141093402293,-0.0985436362505203,-1.45311091767129,1.83474990883145,-1.19142068543085,-0.75888111648508,3.12113745883871,-0.907152418461903,2.17009639107188,2.03655702257422,3.25674922577134,4.43608548201526,2.8631821151156,2.9036839935309,0.726844002805991
